id,name,City,Country,ICAO,Lat,Long,Alt,Timezone,DST,Tz,type,Source
ADW,Joint Base Andrews,Camp Springs,United States,KADW,38.810799,-76.866997,280,-5,A,America/New_York,airport,OurAirports
INT,Smith Reynolds Airport,Winston-salem,United States,KINT,36.13370132,-80.22200012,969,-5,A,America/New_York,airport,OurAirports
VCV,Southern California Logistics Airport,Victorville,United States,KVCV,34.59749985,-117.3830032,2885,-8,A,America/Los_Angeles,airport,OurAirports
CEW,Bob Sikes Airport,Crestview,United States,KCEW,30.77879906,-86.52210236,213,-6,A,America/Chicago,airport,OurAirports
\N,Wheeler Sack Army Air Field,Fort Drum,United States,KGTB,44.05559921,-75.71949768,688,-5,A,America/New_York,airport,OurAirports
PHN,St Clair County International Airport,Port Huron,United States,KPHN,42.9109993,-82.52890015,650,-5,A,America/New_York,airport,OurAirports
BFL,Meadows Field,Bakersfield,United States,KBFL,35.43360138,-119.0569992,510,-8,A,America/Los_Angeles,airport,OurAirports
ELP,El Paso International Airport,El Paso,United States,KELP,31.80719948,-106.3779984,3959,-7,A,America/Denver,airport,OurAirports
HRL,Valley International Airport,Harlingen,United States,KHRL,26.22850037,-97.65440369,36,-6,A,America/Chicago,airport,OurAirports
CAE,Columbia Metropolitan Airport,Columbia,United States,KCAE,33.93880081,-81.11949921,236,-5,A,America/New_York,airport,OurAirports
DMA,Davis Monthan Air Force Base,Tucson,United States,KDMA,32.16650009,-110.8830032,2704,-7,A,America/Phoenix,airport,OurAirports
NPA,Pensacola Naval Air Station/Forrest Sherman Field,Pensacola,United States,KNPA,30.35269928,-87.31860352,28,-6,A,America/Chicago,airport,OurAirports
PNS,Pensacola Regional Airport,Pensacola,United States,KPNS,30.47340012,-87.18659973,121,-6,A,America/Chicago,airport,OurAirports
RDR,Grand Forks Air Force Base,Red River,United States,KRDR,47.96110153,-97.40119934,913,-6,A,America/Chicago,airport,OurAirports
HOU,William P Hobby Airport,Houston,United States,KHOU,29.64539909,-95.27890015,46,-6,A,America/Chicago,airport,OurAirports
BFK,Buckley Air Force Base,Buckley,United States,KBKF,39.7016983,-104.7519989,5662,-7,A,America/Denver,airport,OurAirports
ORT,Northway Airport,Northway,United States,PAOR,62.9612999,-141.9290009,1715,-9,A,America/Anchorage,airport,OurAirports
PAQ,"Warren ""Bud"" Woods Palmer Municipal Airport",Palmer,United States,PAAQ,61.594898,-149.08901,242,-9,A,America/Anchorage,airport,OurAirports
PIT,Pittsburgh International Airport,Pittsburgh,United States,KPIT,40.49150085,-80.23290253,1203,-5,A,America/New_York,airport,OurAirports
BRW,Wiley Post Will Rogers Memorial Airport,Barrow,United States,PABR,71.285402,-156.766008,44,-9,A,America/Anchorage,airport,OurAirports
EFD,Ellington Airport,Houston,United States,KEFD,29.6072998,-95.15879822,32,-6,A,America/Chicago,airport,OurAirports
NUW,Whidbey Island Naval Air Station (Ault Field),Whidbey Island,United States,KNUW,48.351799,-122.655998,47,-8,A,America/Los_Angeles,airport,OurAirports
ALI,Alice International Airport,Alice,United States,KALI,27.74090004,-98.02690125,178,-6,A,America/Chicago,airport,OurAirports
VAD,Moody Air Force Base,Valdosta,United States,KVAD,30.96780014,-83.19300079,233,-5,A,America/New_York,airport,OurAirports
MIA,Miami International Airport,Miami,United States,KMIA,25.79319954,-80.29060364,8,-5,A,America/New_York,airport,OurAirports
SEA,Seattle Tacoma International Airport,Seattle,United States,KSEA,47.449001,-122.308998,433,-8,A,America/Los_Angeles,airport,OurAirports
CHA,Lovell Field,Chattanooga,United States,KCHA,35.03530121,-85.20379639,683,-5,A,America/New_York,airport,OurAirports
BDR,Igor I Sikorsky Memorial Airport,Stratford,United States,KBDR,41.16350174,-73.12619781,9,-5,A,America/New_York,airport,OurAirports
JAN,Jackson-Medgar Wiley Evers International Airport,Jackson,United States,KJAN,32.31119919,-90.07589722,346,-6,A,America/Chicago,airport,OurAirports
GLS,Scholes International At Galveston Airport,Galveston,United States,KGLS,29.26530075,-94.86039734,6,-6,A,America/Chicago,airport,OurAirports
LGB,Long Beach /Daugherty Field/ Airport,Long Beach,United States,KLGB,33.81769943,-118.1520004,60,-8,A,America/Los_Angeles,airport,OurAirports
HDH,Dillingham Airfield,Dillingham,United States,PHDH,21.5795002,-158.1970062,14,-10,A,Pacific/Honolulu,airport,OurAirports
IPT,Williamsport Regional Airport,Williamsport,United States,KIPT,41.2417984,-76.9210968,529,-5,A,America/New_York,airport,OurAirports
IND,Indianapolis International Airport,Indianapolis,United States,KIND,39.7173,-86.294403,797,-5,A,America/New_York,airport,OurAirports
SZL,Whiteman Air Force Base,Knobnoster,United States,KSZL,38.7303009,-93.54789734,870,-6,A,America/Chicago,airport,OurAirports
AKC,Akron Fulton International Airport,Akron,United States,KAKR,41.03749847,-81.46690369,1067,-5,A,America/New_York,airport,OurAirports
GWO,Greenwood–Leflore Airport,Greenwood,United States,KGWO,33.49430084,-90.08470154,162,-6,A,America/Chicago,airport,OurAirports
HPN,Westchester County Airport,White Plains,United States,KHPN,41.06700134,-73.70760345,439,-5,A,America/New_York,airport,OurAirports
FOK,Francis S Gabreski Airport,West Hampton Beach,United States,KFOK,40.84370041,-72.63179779,67,-5,A,America/New_York,airport,OurAirports
JBR,Jonesboro Municipal Airport,Jonesboro,United States,KJBR,35.83169937,-90.64640045,262,-6,A,America/Chicago,airport,OurAirports
XSD,Tonopah Test Range Airport,Tonopah,United States,KTNX,37.79880142,-116.7809982,5549,-8,A,America/Los_Angeles,airport,OurAirports
LNA,Palm Beach County Park Airport,West Palm Beach,United States,KLNA,26.59300041,-80.08509827,14,-5,A,America/New_York,airport,OurAirports
NZY,North Island Naval Air Station-Halsey Field,San Diego,United States,KNZY,32.69919968,-117.2149963,26,-8,A,America/Los_Angeles,airport,OurAirports
BIF,Biggs Army Air Field (Fort Bliss),El Paso,United States,KBIF,31.84950066,-106.3799973,3946,-7,A,America/Denver,airport,OurAirports
YUM,Yuma MCAS/Yuma International Airport,Yuma,United States,KNYL,32.65660095,-114.6060028,213,-7,N,America/Phoenix,airport,OurAirports
CNM,Cavern City Air Terminal,Carlsbad,United States,KCNM,32.33750153,-104.2630005,3295,-7,A,America/Denver,airport,OurAirports
DLH,Duluth International Airport,Duluth,United States,KDLH,46.84209824,-92.19360352,1428,-6,A,America/Chicago,airport,OurAirports
BET,Bethel Airport,Bethel,United States,PABE,60.77980042,-161.8379974,126,-9,A,America/Anchorage,airport,OurAirports
LOU,Bowman Field,Louisville,United States,KLOU,38.22800064,-85.66369629,546,-5,A,America/New_York,airport,OurAirports
FHU,Sierra Vista Municipal Libby Army Air Field,Fort Huachuca,United States,KFHU,31.58849907,-110.3440018,4719,-7,A,America/Phoenix,airport,OurAirports
LIH,Lihue Airport,Lihue,United States,PHLI,21.97599983,-159.3390045,153,-10,N,Pacific/Honolulu,airport,OurAirports
HUF,"Terre Haute Regional Airport, Hulman Field",Terre Haute,United States,KHUF,39.4515,-87.307602,589,-5,A,America/New_York,airport,OurAirports
HVR,Havre City County Airport,Havre,United States,KHVR,48.54299927,-109.762001,2591,-7,A,America/Denver,airport,OurAirports
MWH,Grant County International Airport,Grant County Airport,United States,KMWH,47.20769882,-119.3199997,1189,-8,A,America/Los_Angeles,airport,OurAirports
MPV,Edward F Knapp State Airport,Montpelier,United States,KMPV,44.20349884,-72.56230164,1166,-5,A,America/New_York,airport,OurAirports
\N,San Nicolas Island Nolf Airport,San Nicolas Island,United States,KNSI,33.2397995,-119.4580002,506,-8,A,America/Los_Angeles,airport,OurAirports
RIC,Richmond International Airport,Richmond,United States,KRIC,37.50519943,-77.31970215,167,-5,A,America/New_York,airport,OurAirports
SHV,Shreveport Regional Airport,Shreveport,United States,KSHV,32.446602,-93.8256,258,-6,A,America/Chicago,airport,OurAirports
CDV,Merle K (Mudhole) Smith Airport,Cordova,United States,PACV,60.4917984,-145.4779968,54,-9,A,America/Anchorage,airport,OurAirports
ORF,Norfolk International Airport,Norfolk,United States,KORF,36.89459991,-76.20120239,26,-5,A,America/New_York,airport,OurAirports
BPT,Southeast Texas Regional Airport,Beaumont,United States,KBPT,29.95079994,-94.02069855,15,-6,A,America/Chicago,airport,OurAirports
SAV,Savannah Hilton Head International Airport,Savannah,United States,KSAV,32.12760162,-81.20210266,50,-5,A,America/New_York,airport,OurAirports
HIF,Hill Air Force Base,Ogden,United States,KHIF,41.12403,-111.973086,4789,-7,A,America/Denver,airport,OurAirports
OME,Nome Airport,Nome,United States,PAOM,64.5121994,-165.4450073,37,-9,A,America/Anchorage,airport,OurAirports
\N,Scappoose Industrial Airpark,San Luis,United States,KSPB,45.77099991,-122.8619995,58,-8,A,America/Los_Angeles,airport,OurAirports
PIE,St Petersburg Clearwater International Airport,St. Petersburg,United States,KPIE,27.91020012,-82.68740082,11,-5,A,America/New_York,airport,OurAirports
MNM,Menominee Regional Airport,Macon,United States,KMNM,45.126701,-87.638397,625,-6,A,America/Chicago,airport,OurAirports
CXO,Conroe-North Houston Regional Airport,Conroe,United States,KCXO,30.351801,-95.414497,245,-6,A,America/Chicago,airport,OurAirports
SCC,Deadhorse Airport,Deadhorse,United States,PASC,70.19470215,-148.4649963,65,-9,A,America/Anchorage,airport,OurAirports
SAT,San Antonio International Airport,San Antonio,United States,KSAT,29.53370094,-98.46980286,809,-6,A,America/Chicago,airport,OurAirports
ROC,Greater Rochester International Airport,Rochester,United States,KROC,43.1189003,-77.67240143,559,-5,A,America/New_York,airport,OurAirports
COF,Patrick Air Force Base,Coco Beach,United States,KCOF,28.23489952,-80.61009979,8,-5,A,America/New_York,airport,OurAirports
TEB,Teterboro Airport,Teterboro,United States,KTEB,40.85010147,-74.06079865,9,-5,A,America/New_York,airport,OurAirports
RCA,Ellsworth Air Force Base,Rapid City,United States,KRCA,44.14500046,-103.1039963,3276,-7,A,America/Denver,airport,OurAirports
RDU,Raleigh Durham International Airport,Raleigh-durham,United States,KRDU,35.87760162,-78.78749847,435,-5,A,America/New_York,airport,OurAirports
DAY,James M Cox Dayton International Airport,Dayton,United States,KDAY,39.90240097,-84.2193985,1009,-5,A,America/New_York,airport,OurAirports
ENA,Kenai Municipal Airport,Kenai,United States,PAEN,60.57310104,-151.2449951,99,-9,A,America/Anchorage,airport,OurAirports
MLC,Mc Alester Regional Airport,Mcalester,United States,KMLC,34.882401,-95.783501,770,-6,A,America/Chicago,airport,OurAirports
IAG,Niagara Falls International Airport,Niagara Falls,United States,KIAG,43.1072998,-78.94619751,589,-5,A,America/New_York,airport,OurAirports
CFD,Coulter Field,Bryan,United States,KCFD,30.71570015,-96.33139801,367,-6,A,America/Chicago,airport,OurAirports
LIY,Wright AAF (Fort Stewart)/Midcoast Regional Airport,Wright,United States,KLHW,31.889099,-81.562303,45,-5,A,America/New_York,airport,OurAirports
PHF,Newport News Williamsburg International Airport,Newport News,United States,KPHF,37.13190079,-76.49299622,42,-5,A,America/New_York,airport,OurAirports
ESF,Esler Regional Airport,Alexandria,United States,KESF,31.39489937,-92.29579926,112,-6,A,America/Chicago,airport,OurAirports
LTS,Altus Air Force Base,Altus,United States,KLTS,34.667099,-99.26670074,1382,-6,A,America/Chicago,airport,OurAirports
TUS,Tucson International Airport,Tucson,United States,KTUS,32.11610031,-110.9410019,2643,-7,N,America/Phoenix,airport,OurAirports
MIB,Minot Air Force Base,Minot,United States,KMIB,48.4156,-101.358002,1667,-6,A,America/Chicago,airport,OurAirports
BAB,Beale Air Force Base,Marysville,United States,KBAB,39.13610077,-121.4369965,113,-8,A,America/Los_Angeles,airport,OurAirports
IKK,Greater Kankakee Airport,Kankakee,United States,KIKK,41.07139969,-87.84629822,630,-6,A,America/Chicago,airport,OurAirports
GSB,Seymour Johnson Air Force Base,Goldsboro,United States,KGSB,35.33940125,-77.96060181,109,-5,A,America/New_York,airport,OurAirports
PVD,Theodore Francis Green State Airport,Providence,United States,KPVD,41.732601,-71.420403,55,-5,A,America/New_York,airport,OurAirports
SBY,Salisbury Ocean City Wicomico Regional Airport,Salisbury,United States,KSBY,38.34049988,-75.51029968,52,-5,A,America/New_York,airport,OurAirports
\N,Rancho Murieta Airport,Rancho Murieta,United States,KRIU,38.48680115,-121.1029968,141,-8,A,America/Los_Angeles,airport,OurAirports
BUR,Bob Hope Airport,Burbank,United States,KBUR,34.20069885,-118.3590012,778,-8,A,America/Los_Angeles,airport,OurAirports
DTW,Detroit Metropolitan Wayne County Airport,Detroit,United States,KDTW,42.21239853,-83.35340118,645,-5,A,America/New_York,airport,OurAirports
TPA,Tampa International Airport,Tampa,United States,KTPA,27.97550011,-82.53320313,26,-5,A,America/New_York,airport,OurAirports
PMB,Pembina Municipal Airport,Pembina,United States,KPMB,48.94250107,-97.24079895,795,-6,A,America/Chicago,airport,OurAirports
POE,Polk Army Air Field,Fort Polk,United States,KPOE,31.0447998,-93.1917038,330,-6,A,America/Chicago,airport,OurAirports
EIL,Eielson Air Force Base,Fairbanks,United States,PAEI,64.66570282,-147.102005,547,-9,A,America/Anchorage,airport,OurAirports
HIB,Range Regional Airport,Hibbing,United States,KHIB,47.38660049,-92.83899689,1354,-6,A,America/Chicago,airport,OurAirports
LFK,Angelina County Airport,Lufkin,United States,KLFK,31.23399925,-94.75,296,-6,A,America/Chicago,airport,OurAirports
MAF,Midland International Airport,Midland,United States,KMAF,31.94249916,-102.2020035,2871,-6,A,America/Chicago,airport,OurAirports
GRB,Austin Straubel International Airport,Green Bay,United States,KGRB,44.48509979,-88.12960052,695,-6,A,America/Chicago,airport,OurAirports
ADM,Ardmore Municipal Airport,Ardmore,United States,KADM,34.30301,-97.0196342,777,-6,A,America/Chicago,airport,OurAirports
WRI,Mc Guire Air Force Base,Wrightstown,United States,KWRI,40.0155983,-74.59169769,131,-5,A,America/New_York,airport,OurAirports
\N,Cherry Point MCAS /Cunningham Field/,Cherry Point,United States,KNKT,34.90090179,-76.88069916,29,-5,A,America/New_York,airport,OurAirports
\N,Emanuel County Airport,Santa Barbara,United States,KSBO,32.60910034,-82.36990356,327,-5,A,America/New_York,airport,OurAirports
AGS,Augusta Regional At Bush Field,Bush Field,United States,KAGS,33.36989975,-81.96450043,144,-5,A,America/New_York,airport,OurAirports
ISN,Sloulin Field International Airport,Williston,United States,KISN,48.17789841,-103.6419983,1982,-6,A,America/Chicago,airport,OurAirports
LIT,Bill & Hillary Clinton National Airport/Adams Field,Little Rock,United States,KLIT,34.72940063,-92.22429657,262,-6,A,America/Chicago,airport,OurAirports
SWF,Stewart International Airport,Newburgh,United States,KSWF,41.5041008,-74.10479736,491,-5,A,America/New_York,airport,OurAirports
BDE,Baudette International Airport,Baudette,United States,KBDE,48.72840118,-94.61219788,1086,-6,A,America/Chicago,airport,OurAirports
SAC,Sacramento Executive Airport,Sacramento,United States,KSAC,38.51250076,-121.4929962,24,-8,A,America/Los_Angeles,airport,OurAirports
HOM,Homer Airport,Homer,United States,PAHO,59.64559937,-151.477005,84,-9,A,America/Anchorage,airport,OurAirports
TBN,Waynesville-St. Robert Regional Forney field,Fort Leonardwood,United States,KTBN,37.74160004,-92.14070129,1159,-6,A,America/Chicago,airport,OurAirports
MGE,Dobbins Air Reserve Base,Marietta,United States,KMGE,33.91540146,-84.51629639,1068,-5,A,America/New_York,airport,OurAirports
SKA,Fairchild Air Force Base,Spokane,United States,KSKA,47.61510086,-117.6559982,2461,-8,A,America/Los_Angeles,airport,OurAirports
HTL,Roscommon County - Blodgett Memorial Airport,Houghton Lake,United States,KHTL,44.359798,-84.671095,1150,-5,A,America/New_York,airport,OurAirports
PAM,Tyndall Air Force Base,Panama City,United States,KPAM,30.06959915,-85.57540131,17,-6,A,America/Chicago,airport,OurAirports
DFW,Dallas Fort Worth International Airport,Dallas-Fort Worth,United States,KDFW,32.896801,-97.038002,607,-6,A,America/Chicago,airport,OurAirports
MLB,Melbourne International Airport,Melbourne,United States,KMLB,28.10280037,-80.64530182,33,-5,A,America/New_York,airport,OurAirports
TCM,McChord Air Force Base,Tacoma,United States,KTCM,47.13769913,-122.4759979,322,-8,A,America/Los_Angeles,airport,OurAirports
AUS,Austin Bergstrom International Airport,Austin,United States,KAUS,30.19449997,-97.66989899,542,-6,A,America/Chicago,airport,OurAirports
LCK,Rickenbacker International Airport,Columbus,United States,KLCK,39.813801,-82.927803,744,-5,A,America/New_York,airport,OurAirports
MQT,Sawyer International Airport,Gwinn,United States,KSAW,46.35359955,-87.395401,1221,-5,A,America/New_York,airport,OurAirports
TYS,McGhee Tyson Airport,Knoxville,United States,KTYS,35.81100082,-83.9940033,981,-5,A,America/New_York,airport,OurAirports
HLR,Hood Army Air Field,Fort Hood,United States,KHLR,31.13870049,-97.71450043,924,-6,A,America/Chicago,airport,OurAirports
STL,St Louis Lambert International Airport,St. Louis,United States,KSTL,38.748697,-90.370003,618,-6,A,America/Chicago,airport,OurAirports
MIV,Millville Municipal Airport,Millville,United States,KMIV,39.367802,-75.072197,85,-5,A,America/New_York,airport,OurAirports
SPS,Sheppard Air Force Base-Wichita Falls Municipal Airport,Wichita Falls,United States,KSPS,33.9888,-98.491898,1019,-6,A,America/Chicago,airport,OurAirports
LUK,Cincinnati Municipal Airport Lunken Field,Cincinnati,United States,KLUK,39.10329819,-84.41860199,483,-5,A,America/New_York,airport,OurAirports
ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,KATL,33.6367,-84.428101,1026,-5,A,America/New_York,airport,OurAirports
MER,Castle Airport,Merced,United States,KMER,37.38050079,-120.5680008,191,-8,A,America/Los_Angeles,airport,OurAirports
MCC,Mc Clellan Airfield,Sacramento,United States,KMCC,38.66759872,-121.401001,77,-8,A,America/Los_Angeles,airport,OurAirports
GRR,Gerald R. Ford International Airport,Grand Rapids,United States,KGRR,42.88079834,-85.52279663,794,-5,A,America/New_York,airport,OurAirports
INK,Winkler County Airport,Wink,United States,KINK,31.77960014,-103.2009964,2822,-6,A,America/Chicago,airport,OurAirports
FAT,Fresno Yosemite International Airport,Fresno,United States,KFAT,36.77619934,-119.7180023,336,-8,A,America/Los_Angeles,airport,OurAirports
VRB,Vero Beach Regional Airport,Vero Beach,United States,KVRB,27.6556,-80.417901,24,-5,A,America/New_York,airport,OurAirports
IPL,Imperial County Airport,Imperial,United States,KIPL,32.83420181,-115.5790024,-54,-8,A,America/Los_Angeles,airport,OurAirports
BNA,Nashville International Airport,Nashville,United States,KBNA,36.12450027,-86.67819977,599,-6,A,America/Chicago,airport,OurAirports
LRD,Laredo International Airport,Laredo,United States,KLRD,27.54380035,-99.46160126,508,-6,A,America/Chicago,airport,OurAirports
EDF,Elmendorf Air Force Base,Anchorage,United States,PAED,61.25099945,-149.8070068,212,-9,A,America/Anchorage,airport,OurAirports
OTZ,Ralph Wien Memorial Airport,Kotzebue,United States,PAOT,66.88469696,-162.598999,14,-9,A,America/Anchorage,airport,OurAirports
