src,dst,relationship
ATL,JAN,546.9875909
ATL,JAX,434.4457415
ATL,JFK,1222.093439
ATL,JNB,13582.58788
ATL,KIN,1904.43518
ATL,LAN,1016.638924
ATL,LAS,2804.827909
ATL,LAX,3125.776526
ATL,LEX,489.4974756
ATL,LFT,808.7514008
ATL,LGA,1224.867556
ATL,LHR,6760.763839
ATL,LIM,5135.760321
ATL,LIR,2564.836031
ATL,LIT,727.1602851
ATL,LOS,9395.424715
ATL,MAD,6961.619006
ATL,MAN,6580.993859
ATL,MBJ,1802.941893
ATL,MBS,1100.821261
ATL,MCI,1113.375498
ATL,MCO,650.7363446
ATL,MDT,997.1336619
ATL,MDW,951.9605264
ATL,MEM,532.7925239
ATL,MEX,2143.394506
ATL,MGA,2396.674815
ATL,MGM,236.0132388
ATL,MHT,1531.067789
ATL,MIA,959.0645601
ATL,MKE,1078.353345
ATL,MLB,713.2830524
ATL,MLI,1020.040654
ATL,MLU,719.83297
ATL,MOB,485.9345767
ATL,MSN,1139.50151
ATL,MSP,1459.718127
ATL,MSY,683.5719059
ATL,MTY,1745.243161
ATL,MUC,7701.967005
ATL,MYR,508.9913914
ATL,NAS,1169.438709
ATL,NRT,11002.25662
ATL,OAJ,640.3389288
ATL,OKC,1221.645169
ATL,OMA,1321.047236
ATL,ORD,976.3278292
ATL,ORF,829.7069493
ATL,PAP,2062.925504
ATL,PBI,877.9982501
ATL,PDX,3489.16124
ATL,PHF,817.2204221
ATL,PHL,1071.592953
ATL,PHX,2549.08123
ATL,PIA,909.7134605
ATL,PIT,847.9783529
ATL,PLS,1778.513418
ATL,PNS,437.3380275
ATL,PTY,2779.942454
ATL,PUJ,2313.450267
ATL,PVD,1453.422244
ATL,PVR,2505.714473
ATL,PWM,1651.746306
ATL,RDU,572.2483932
ATL,RIC,773.1799644
ATL,ROA,575.0017893
ATL,ROC,1206.670737
ATL,RSW,830.2624832
ATL,RTB,1937.280912
ATL,SAL,2293.889387
ATL,SAN,3037.683225
ATL,SAP,2052.239323
ATL,SAT,1404.698392
ATL,SAV,344.8008765
ATL,SBN,912.765833
ATL,SCL,7588.47033
ATL,SDF,518.1191694
ATL,SDQ,2238.193327
ATL,SEA,3504.977058
ATL,SFO,3434.718036
ATL,SGF,904.9730603
ATL,SHV,885.573394
ATL,SJC,3397.642006
ATL,SJD,2724.955831
ATL,SJO,2629.059243
ATL,SJU,2490.942451
ATL,SLC,2553.604186
ATL,SMF,3359.744793
ATL,SNA,3081.274294
ATL,SRQ,716.7896168
ATL,STL,779.0051856
ATL,STR,7516.640263
ATL,STT,2574.812383
ATL,SXM,2738.841249
ATL,SYR,1277.634471
ATL,TGU,2194.848734
ATL,TLH,360.3684529
ATL,TPA,654.9517561
ATL,TRI,365.284172
ATL,TUL,1082.26259
ATL,TUS,2474.957105
ATL,TYS,245.0036877
ATL,UIO,3807.778231
ATL,UVF,3241.609832
ATL,VLD,335.3424563
ATL,VPS,402.4893361
ATL,XNA,946.5495678
ATL,YUL,1600.29955
ATL,YYZ,1191.077052
ATL,ZRH,7531.510636
ATW,ATL,1232.456189
ATW,DTW,476.174966
ATW,MSP,378.869438
AUA,ATL,2767.156082
AUA,JFK,3150.364314
AUA,LGA,3166.576647
AUH,AMS,5191.564072
AUH,BAH,452.4397772
AUS,ATL,1305.991288
AUS,DTW,1848.525329
AUS,JFK,2445.463358
AUS,MCO,1597.010341
AUS,MEM,899.3461761
AUS,MSP,1678.900754
AUS,SLC,1746.604265
AVL,ATL,264.3577272
AVL,DTW,756.7409031
AVP,ATL,1149.092058
AVP,DTW,639.9099579
AZO,ATL,961.1177083
AZO,DTW,181.0595458
AZO,MSP,684.1547325
BAH,AUH,452.4397772
BCN,JFK,6150.227182
BDA,ATL,1844.365951
BDA,BOS,1243.710403
BDA,JFK,1226.743504
BDL,ATL,1382.319409
BDL,CVG,1062.092337
BDL,DTW,880.6219067
BDL,MCO,1692.213655
BDL,MSP,1686.224234
BDL,RDU,855.7816687
BGM,DTW,607.1005321
BGR,DTW,1204.59664
BGR,LGA,608.2398664
BHM,ATL,215.5229813
BHM,DTW,1006.760416
BHM,LGA,1392.627739
BHM,MCO,771.1780834
BHM,MSP,1375.296001
BIL,MSP,1199.941837
BIL,SLC,623.3638935
BIS,MSP,619.4406109
BJI,MSP,320.4706917
BJX,ATL,2188.518312
BJX,LAX,2199.142011
BKK,NRT,4648.996254
BMI,ATL,858.2492516
BMI,DTW,502.7209191
BMI,MSP,602.958563
BNA,ATL,344.4330792
BNA,CVG,370.2622434
BNA,DTW,734.9601244
BNA,JFK,1229.761247
BNA,LAX,2886.319229
BNA,LGA,1227.676187
BNA,MCO,992.9995241
BNA,MSP,1119.068824
BNA,SLC,2254.657264
BNE,LAX,11533.39534
BOG,ATL,3388.732191
BOG,JFK,3996.316064
BOI,MSP,1832.540059
BOI,SLC,466.4103639
BOM,AMS,6859.514235
BON,ATL,2899.384089
BOS,AMS,5547.353103
BOS,ATL,1521.553766
BOS,BDA,1243.710403
BOS,CDG,5534.267913
BOS,CHS,1317.727549
BOS,CMH,1028.018081
BOS,CUN,2796.180126
BOS,CVG,1207.620859
BOS,DTW,1014.991001
BOS,FCO,6568.678096
BOS,IND,1313.651377
BOS,JAX,1626.662556
BOS,JFK,300.1779771
BOS,LAS,3822.670847
BOS,LAX,4193.029087
BOS,LGA,296.692023
BOS,LHR,5239.649725
BOS,MCO,1805.974763
BOS,MSP,1804.231298
BOS,MYR,1187.990291
BOS,NAS,2015.458989
BOS,PLS,2292.588369
BOS,RDU,984.5089064
BOS,RIC,762.3184391
BOS,SLC,3379.554024
BQK,ATL,383.5535194
BRD,INL,247.3029228
BRD,MSP,183.0325063
BRU,ATL,7106.023938
BRU,JFK,5885.511434
BSB,ATL,6728.701051
BTM,SLC,576.0034321
BTR,ATL,720.9292278
BTS,PRG,303.6475815
BTV,ATL,1545.888313
BTV,DTW,861.6024789
BTV,LGA,415.0208257
BUF,ATL,1147.062619
BUF,DTW,386.8990663
BUF,JFK,483.6972802
BUF,LGA,468.7501421
BUF,MSP,1178.943523
BUR,SLC,923.261814
BWI,ATL,927.530769
BWI,CVG,690.0979312
BWI,DTW,656.7378492
BWI,JFK,295.3609443
BWI,MSP,1503.627755
BWI,RDU,411.5395465
BWI,SLC,2993.492378
BZE,ATL,1831.317389
BZE,LAX,3502.774878
BZN,MSP,1402.309528
BZN,SLC,558.7585433
CAE,ATL,307.5885576
CAE,DTW,940.4316119
CAE,LGA,993.4365687
CAK,ATL,851.3024187
CAK,DTW,214.6053343
CAN,HGH,1038.356713
CAN,LAX,11618.35645
CCS,ATL,3117.396957
CDC,SLC,356.6078132
CDG,ABV,4470.130013
CDG,ATL,7055.726461
CDG,BOS,5534.267913
CDG,CMN,1931.520036
CDG,CVG,6669.706115
CDG,DTW,6359.066939
CDG,EWR,5856.56813
CDG,IAD,6197.545849
CDG,IAH,8071.346224
CDG,JFK,5833.649776
CDG,LAX,9102.505751
CDG,LYS,412.1822795
CDG,MIA,7371.472005
CDG,MSP,6774.753871
CDG,NIM,3951.043037
CDG,ORD,6664.207933
CDG,PHL,5984.133568
CDG,PIT,6275.769725
CDG,SEA,8049.155041
CDG,SFO,8962.210276
CDG,SLC,8153.195833
CDG,TLS,605.5086585
CDG,YUL,5523.481301
CDG,YYZ,6019.848938
CHA,ATL,171.0490211
CHA,DTW,814.024025
CHO,ATL,734.7556383
CHO,LGA,490.5077796
CHS,ATL,416.0630081
CHS,BOS,1317.727549
CHS,DTW,1075.787875
CHS,JFK,1025.007742
CHS,LGA,1033.147333
CID,ATL,1117.502511
CID,DTW,690.7614061
CID,MSP,354.9314702
CIU,DTW,457.8008496
CLE,ATL,893.8160891
CLE,DTW,153.148786
CLE,JFK,682.2070027
CLE,LGA,671.9552061
CLE,MSP,998.9095863
CLT,ATL,364.56708
CLT,CVG,539.1946913
CLT,DTW,805.6961399
CLT,JFK,870.5292114
CLT,LGA,874.9278465
CLT,MSP,1496.073215
CLT,SLC,2773.594012
CMH,ATL,720.4056053
CMH,BOS,1028.018081
CMH,DTW,249.2461583
CMH,JFK,775.546501
CMH,LAX,3204.06617
CMH,LGA,768.4378728
CMH,MCO,1294.511415
CMH,MSP,1005.518081
CMH,RDU,582.4932824
CMH,RSW,1500.570618
CMH,TPA,1337.246556
CMN,CDG,1931.520036
CNY,SLC,295.303978
COD,SLC,480.0714459
COS,ATL,1902.537933
COS,SLC,659.3730732
CPR,SLC,513.8071875
CRW,ATL,585.0669
CRW,DTW,452.2309938
CSG,ATL,133.3637553
CUL,HMO,597.7637765
CUL,MTY,749.2967715
CUN,ATL,1421.657614
CUN,BOS,2796.180126
CUN,CVG,2013.947946
CUN,DTW,2377.595728
CUN,IND,2077.948453
CUN,JFK,2506.339674
CUN,LAX,3406.621144
CUN,MCO,995.6128031
CUN,MSP,2714.627244
CUN,RDU,1828.093843
CUN,SLC,3227.161067
CVG,ATL,602.1803005
CVG,BDL,1062.092337
CVG,BNA,370.2622434
CVG,BOS,1207.620859
CVG,BWI,690.0979312
CVG,CDG,6669.706115
CVG,CLT,539.1946913
CVG,CUN,2013.947946
CVG,DCA,659.9832437
CVG,DEN,1716.356412
CVG,DFW,1304.761965
CVG,DTW,368.8351136
CVG,EWR,913.8601575
CVG,FLL,1503.077808
CVG,GRR,432.0965709
CVG,IAH,1402.318444
CVG,JAX,989.2405644
CVG,JFK,945.6585042
CVG,LAS,2694.380901
CVG,LAX,3050.927831
CVG,LGA,939.8978656
CVG,MCI,865.9978743
CVG,MCO,1220.716113
CVG,MEM,648.1980638
CVG,MKE,511.1065174
CVG,MSN,599.8525395
CVG,MSP,958.642249
CVG,MSY,1129.063252
CVG,ORD,425.3843065
CVG,PHL,814.0504902
CVG,PIT,411.5205483
CVG,PUJ,2766.708279
CVG,RDU,627.2341111
CVG,RIC,663.7726273
CVG,RSW,1417.489115
CVG,SFO,3269.127454
CVG,SLC,2327.64259
CVG,STL,494.5035992
CVG,TPA,1246.983371
CVG,XNA,901.9294107
CVG,YYZ,664.2462461
CWA,DTW,583.4634679
CWA,MSP,280.5647647
CZM,ATL,1478.896611
DAB,ATL,589.7126937
DAL,ATL,1158.026383
DAR,AMS,7345.027996
DAY,ATL,696.9614585
DAY,DTW,266.9214255
DAY,LGA,881.7963474
DAY,MSP,922.7356845
DCA,ATL,880.093333
DCA,CVG,659.9832437
DCA,DTW,651.2499275
DCA,JFK,342.2182043
DCA,LAX,3710.898709
DCA,LEX,665.1203238
DCA,LGA,344.7812362
DCA,MEM,1224.01924
DCA,MSN,1135.558672
DCA,MSP,1494.846057
DCA,OMA,1623.997075
DCA,SLC,2972.064793
DEN,ATL,1926.617828
DEN,CVG,1716.356412
DEN,DTW,1802.29676
DEN,JFK,2609.782095
DEN,LGA,2599.809646
DEN,MEM,1401.41871
DEN,MSP,1092.352465
DEN,SLC,627.5898237
DFW,AMS,7900.105038
DFW,ATL,1174.531824
DFW,CVG,1304.761965
DFW,DTW,1586.418822
DFW,ICN,10986.70211
DFW,JFK,2234.896132
DFW,LGA,2231.359615
DFW,MEM,693.3019022
DFW,MEX,1510.334373
DFW,MSP,1372.577915
DFW,SLC,1589.464364
DFW,YYC,2451.19675
DHN,ATL,274.70807
DIK,MSP,771.5291969
DKR,JFK,6120.194884
DLH,MSP,232.0342948
DMM,AMS,4704.766546
DMM,KWI,355.241225
DOH,AMS,4923.092305
DOH,MCT,701.1240795
DSM,ATL,1195.771765
DSM,DTW,856.4243068
DSM,LGA,1655.401171
DSM,MSP,373.9929098
DTW,ABE,681.7972558
DTW,ALB,785.1493612
DTW,AMS,6323.604543
DTW,APN,319.0855333
DTW,ATL,958.1975915
DTW,ATW,476.174966
DTW,AUS,1848.525329
DTW,AVL,756.7409031
DTW,AVP,639.9099579
DTW,AZO,181.0595458
DTW,BDL,880.6219067
DTW,BGM,607.1005321
DTW,BGR,1204.59664
DTW,BHM,1006.760416
DTW,BMI,502.7209191
DTW,BNA,734.9601244
DTW,BOS,1014.991001
DTW,BTV,861.6024789
DTW,BUF,386.8990663
DTW,BWI,656.7378492
DTW,CAE,940.4316119
DTW,CAK,214.6053343
DTW,CDG,6359.066939
DTW,CHA,814.024025
DTW,CHS,1075.787875
DTW,CID,690.7614061
DTW,CIU,457.8008496
DTW,CLE,153.148786
DTW,CLT,805.6961399
DTW,CMH,249.2461583
DTW,CRW,452.2309938
DTW,CUN,2377.595728
DTW,CVG,368.8351136
DTW,CWA,583.4634679
DTW,DAY,266.9214255
DTW,DCA,651.2499275
DTW,DEN,1802.29676
DTW,DFW,1586.418822
DTW,DSM,856.4243068
DTW,ELM,532.3037044
DTW,ERI,262.5049781
DTW,ESC,491.7696583
DTW,EVV,584.4751433
DTW,EWR,783.4745411
DTW,FLL,1818.297357
DTW,FRA,6679.276367
DTW,FWA,205.6109057
DTW,GCM,2555.470875
DTW,GRB,461.4145096
DTW,GRR,192.625148
DTW,GRU,8223.663941
DTW,GSO,740.8005809
DTW,GSP,819.5156893
DTW,HPN,811.1650913
DTW,HSV,893.293313
DTW,IAD,616.2904053
DTW,IAH,1730.872686
DTW,ICN,10654.44267
DTW,IND,371.3710369
DTW,ITH,567.2908401
DTW,JAX,1311.44602
DTW,JFK,816.7229268
DTW,LAN,119.1663579
DTW,LAS,2808.019644
DTW,LAX,3178.038104
DTW,LEX,476.3775526
DTW,LGA,805.1348365
DTW,LHR,6044.49063
DTW,LIT,1133.946212
DTW,MBJ,2685.970832
DTW,MBS,158.3083514
DTW,MCI,1009.356086
DTW,MCO,1543.64722
DTW,MDT,595.0692318
DTW,MDW,366.5479721
DTW,MEM,982.4769747
DTW,MEX,2932.775336
DTW,MHT,978.3509624
DTW,MIA,1847.080497
DTW,MKE,380.7977925
DTW,MLI,598.6146345
DTW,MQT,561.5851591
DTW,MSN,499.835696
DTW,MSP,848.2450063
DTW,MSY,1492.271887
DTW,MTY,2383.391221
DTW,MYR,1024.673641
DTW,NAS,1984.538491
DTW,NGO,10520.81224
DTW,NRT,10272.16476
DTW,OKC,1445.968974
DTW,OMA,1044.167558
DTW,ORD,376.3886327
DTW,ORF,851.2537158
DTW,PBI,1752.03749
DTW,PDX,3134.945508
DTW,PEK,10646.65188
DTW,PHL,728.0522348
DTW,PHX,2683.979647
DTW,PIA,555.6583182
DTW,PIT,323.1661913
DTW,PLN,390.9284657
DTW,PUJ,2986.091804
DTW,PVD,987.1303524
DTW,PVG,11461.84745
DTW,PWM,1072.749803
DTW,RDU,806.9398394
DTW,RIC,733.9220323
DTW,ROA,615.1989444
DTW,ROC,475.2098361
DTW,RSW,1749.181375
DTW,SAN,3142.181725
DTW,SAT,1954.347592
DTW,SAV,1137.350508
DTW,SBN,251.3745116
DTW,SCE,482.5231622
DTW,SDF,492.4480829
DTW,SEA,3093.007555
DTW,SFO,3337.345391
DTW,SJU,3110.373961
DTW,SLC,2377.891536
DTW,STL,707.1007843
DTW,SWF,769.6018518
DTW,SYR,600.7568311
DTW,TPA,1584.806145
DTW,TUL,1268.300625
DTW,TVC,333.7680324
DTW,TYS,713.9449482
DTW,XNA,1149.370876
DTW,YOW,706.90222
DTW,YUL,851.072196
DTW,YYZ,343.973652
DUB,ATL,6322.902514
DUB,JFK,5103.02272
DUS,ATL,7236.381004
DXB,ATL,12209.3836
EBB,AMS,6357.961135
ECP,ATL,386.7851577
EKO,SLC,321.0080864
ELM,DTW,532.3037044
ELP,ATL,2059.554423
ERI,DTW,262.5049781
ESC,DTW,491.7696583
EUG,SLC,992.4303176
EVV,ATL,563.5671815
EVV,DTW,584.4751433
EWN,ATL,696.316916
EWR,AMS,5868.462476
EWR,ATL,1199.316354
EWR,CDG,5856.56813
EWR,CVG,913.8601575
EWR,DTW,783.4745411
EWR,LHR,5561.647586
EWR,MSP,1618.725443
EWR,SLC,3160.246246
EYW,ATL,1042.342591
EYW,LGA,1946.787135
EZE,ATL,8075.970205
FAR,ATL,1807.962755
FAR,MSP,358.7260483
FAR,SLC,1390.514413
FAT,GDL,2406.903962
FAT,SLC,805.1953573
FAY,ATL,531.2309699
FCA,MSP,1646.057067
FCA,SLC,855.568862
FCO,ATL,8085.346592
FCO,BOS,6568.678096
FCO,JFK,6865.701999
FCO,LAX,10203.05762
FCO,MIA,8329.166942
FCO,ORD,7741.601555
FCO,YYZ,7085.631074
FLL,ATL,936.4413609
FLL,CVG,1503.077808
FLL,DTW,1818.297357
FLL,JFK,1723.289279
FLL,LGA,1734.57076
FLL,MSP,2396.016102
FLL,RDU,1097.968638
FLL,YYZ,1958.110427
FNT,ATL,1039.011591
FNT,MSP,787.9246333
FPO,ATL,960.5827391
FRA,ATL,7409.649808
FRA,DTW,6679.276367
FRA,JFK,6189.437698
FSD,ATL,1535.451297
FSD,MSP,315.4798852
FSM,ATL,929.9351482
FUK,HNL,7063.921986
FWA,ATL,819.1739529
FWA,DTW,205.6109057
FWA,MSP,783.9232958
GCC,RKS,419.5881018
GCC,SLC,659.0434117
GCM,ATL,1623.724577
GCM,DTW,2555.470875
GDL,ATL,2363.848834
GDL,FAT,2406.903962
GDL,LAX,2105.686265
GDL,MTY,669.9625521
GDL,ONT,2059.131869
GDL,ORD,2789.3791
GDL,SLC,2398.044314
GDL,SMF,2673.639624
GEG,LAX,1522.60925
GEG,MSP,1885.997892
GEG,SLC,878.7527861
GFK,MSP,456.186314
GGT,ATL,1395.668807
GIG,ATL,7641.493952
GIG,SDQ,5409.84735
GJT,SLC,347.5795958
GLA,MCO,6626.606033
GND,JFK,3393.246659
GNV,ATL,483.9359903
GPT,ATL,565.9744947
GRB,ATL,1247.533972
GRB,DTW,461.4145096
GRB,MSP,404.9316741
GRK,ATL,1289.789742
GRR,ATL,1032.303554
GRR,CVG,432.0965709
GRR,DTW,192.625148
GRR,LGA,992.321336
GRR,MCO,1650.806247
GRR,MSP,655.6258565
GRU,ATL,7510.272932
GRU,DTW,8223.663941
GRU,JFK,7663.979346
GRU,SDQ,5292.446031
GSO,ATL,492.6065322
GSO,DTW,740.8005809
GSO,LGA,741.0846188
GSP,ATL,246.5917793
GSP,DTW,819.5156893
GSP,LGA,981.450499
GTF,MSP,1423.375737
GTF,SLC,745.8621441
GTR,ATL,386.3731486
GUA,ATL,2205.930564
GUA,JFK,3320.746798
GUA,LAX,3531.487929
GUM,KIX,2519.632948
GUM,NGO,2508.748849
GUM,NRT,2516.531652
HAM,AMS,379.3569026
HIB,MSP,280.0555304
HKG,NRT,2962.146738
HLN,MSP,1464.870454
HLN,SLC,646.9768349
HMO,CUL,597.7637765
HMO,LAX,881.1075141
HMO,MEX,1618.934647
HMO,PHX,491.0236712
HND,LAX,8812.394811
HND,SEA,7711.679889
HNL,ATL,7233.925149
HNL,FUK,7063.921986
HNL,ICN,7352.754308
HNL,KIX,6613.663729
HNL,LAX,4108.224323
HNL,NGO,6466.842334
HNL,NRT,6135.903309
HNL,SEA,4307.910296
HNL,SFO,3856.886814
HNL,SLC,4813.144636
HNL,YVR,4353.582795
HOU,ATL,1118.180844
HPN,ATL,1255.447115
HPN,DTW,811.1650913
HPN,MCO,1565.886684
HRE,LUN,403.430099
HSV,ATL,242.9636401
HSV,DTW,893.293313
IAD,AMS,6207.096047
IAD,ATL,859.0311611
IAD,CDG,6197.545849
IAD,DTW,616.2904053
IAD,ICN,11173.25003
IAD,JFK,366.3199057
IAD,LHR,5901.782515
IAD,MEX,3002.17655
IAD,MSP,1458.700703
IAD,SVO,7811.576884
IAH,AMS,8049.29207
IAH,ATL,1107.562575
IAH,CDG,8071.346224
IAH,CVG,1402.318444
IAH,DTW,1730.872686
IAH,LGA,2277.131201
IAH,MEM,754.2830173
IAH,MEX,1231.678884
IAH,MSP,1666.91166
IAH,SEA,3013.405141
IAH,SLC,1922.348955
ICN,ATL,11487.12971
ICN,DFW,10986.70211
ICN,DTW,10654.44267
ICN,HNL,7352.754308
ICN,IAD,11173.25003
ICN,JFK,11088.79043
ICN,LAS,9668.459
ICN,LAX,9625.47318
ICN,ORD,10519.07051
ICN,REP,3490.322947
ICN,SEA,8373.34296
ICN,SFO,9085.26562
ICT,ATL,1255.678763
ICT,MSP,877.5055168
IDA,SLC,303.2365113
ILM,ATL,605.8847964
ILM,LGA,805.8334751
IMT,MSP,412.3846277
IMT,RHI,107.0689663
IND,ATL,696.2653016
IND,BOS,1313.651377
IND,CUN,2077.948453
IND,DTW,371.3710369
IND,JFK,1067.303412
IND,LAX,2912.877869
IND,LGA,1059.912807
IND,MBJ,2492.404386
IND,MCO,1335.890638
IND,MEM,613.110069
IND,MSP,808.368519
IND,RDU,785.2750447
IND,RSW,1524.807737
IND,SLC,2175.074435
IND,TPA,1350.670571
INL,BRD,247.3029228
INL,MSP,409.8970493
ISN,MSP,876.3897947
ITH,DTW,567.2908401
JAC,SLC,329.6601299
JAN,ATL,546.9875909
JAX,ATL,434.4457415
JAX,BOS,1626.662556
JAX,CVG,989.2405644
JAX,DTW,1311.44602
JAX,JFK,1334.468268
JAX,LGA,1342.608322
JAX,MSP,1890.276478
JFK,ACC,8221.492599
JFK,AMS,5847.522915
JFK,ATL,1222.093439
JFK,AUA,3150.364314
JFK,AUS,2445.463358
JFK,BCN,6150.227182
JFK,BDA,1226.743504
JFK,BNA,1229.761247
JFK,BOG,3996.316064
JFK,BOS,300.1779771
JFK,BRU,5885.511434
JFK,BUF,483.6972802
JFK,BWI,295.3609443
JFK,CDG,5833.649776
JFK,CHS,1025.007742
JFK,CLE,682.2070027
JFK,CLT,870.5292114
JFK,CMH,775.546501
JFK,CUN,2506.339674
JFK,CVG,945.6585042
JFK,DCA,342.2182043
JFK,DEN,2609.782095
JFK,DFW,2234.896132
JFK,DKR,6120.194884
JFK,DTW,816.7229268
JFK,DUB,5103.02272
JFK,FCO,6865.701999
JFK,FLL,1723.289279
JFK,FRA,6189.437698
JFK,GND,3393.246659
JFK,GRU,7663.979346
JFK,GUA,3320.746798
JFK,IAD,366.3199057
JFK,ICN,11088.79043
JFK,IND,1067.303412
JFK,JAX,1334.468268
JFK,LAS,3609.282523
JFK,LAX,3974.196711
JFK,LHR,5539.644065
JFK,LIR,3535.323914
JFK,MAD,5762.180229
JFK,MBJ,2492.894345
JFK,MCO,1521.388614
JFK,MEX,3365.336725
JFK,MIA,1757.121516
JFK,MSP,1651.273973
JFK,MSY,1901.48971
JFK,MXP,6412.746434
JFK,NAS,1768.132159
JFK,NCE,6406.841322
JFK,NRT,10830.45907
JFK,ORD,1187.835587
JFK,ORF,466.3514937
JFK,PAP,2457.040276
JFK,PDX,3938.865865
JFK,PHL,150.6196043
JFK,PHX,3458.11906
JFK,PIT,545.2996355
JFK,PLS,2102.661049
JFK,PUJ,2508.212885
JFK,PVG,11873.66461
JFK,RDU,686.5030413
JFK,RIC,463.5054821
JFK,ROC,424.055608
JFK,SAN,3928.037597
JFK,SAT,2550.852993
JFK,SAV,1155.471515
JFK,SDF,1062.287314
JFK,SDQ,2500.669351
JFK,SEA,3886.637904
JFK,SFO,4151.786262
JFK,SJO,3558.98453
JFK,SJU,2577.921268
JFK,SLC,3193.601942
JFK,STI,2380.320863
JFK,STL,1432.826417
JFK,STT,2618.770197
JFK,SVO,7480.91514
JFK,SXM,2712.237404
JFK,SYR,335.6030909
JFK,TLV,9117.042699
JFK,TPA,1619.524355
JFK,VCE,6668.241081
JFK,YUL,537.1692528
JFK,YYC,3277.130048
JFK,YYZ,588.5961321
JNB,ATL,13582.58788
JRO,DAR,450.0908457
KGL,EBB,340.0194793
KIN,ATL,1904.43518
KIX,GUM,2519.632948
KIX,HNL,6613.663729
KOA,LAX,4025.633451
KSC,BTS,302.2719759
KWI,AMS,4355.279554
KWI,DMM,355.241225
LAN,ATL,1016.638924
LAN,DTW,119.1663579
LAN,MSP,730.5952074
LAS,ATL,2804.827909
LAS,BOS,3822.670847
LAS,CVG,2694.380901
LAS,DTW,2808.019644
LAS,ICN,9668.459
LAS,JFK,3609.282523
LAS,LAX,379.9942734
LAS,LGW,8432.734042
LAS,MAN,8166.439691
LAS,MCO,3276.092971
LAS,MEM,2273.847447
LAS,MEX,2427.469699
LAS,MSP,2087.765776
LAS,MTY,1832.153266
LAS,RDU,3252.8184
LAS,SEA,1395.109206
LAS,SLC,591.9385974
LAS,YVR,1597.177927
LAS,YYC,1674.112468
LAS,YYZ,3120.309651
LAX,AMS,8955.950701
LAX,ATL,3125.776526
LAX,BJX,2199.142011
LAX,BNA,2886.319229
LAX,BNE,11533.39534
LAX,BOS,4193.029087
LAX,BZE,3502.774878
LAX,CAN,11618.35645
LAX,CDG,9102.505751
LAX,CMH,3204.06617
LAX,CUN,3406.621144
LAX,CVG,3050.927831
LAX,DCA,3710.898709
LAX,DTW,3178.038104
LAX,FCO,10203.05762
LAX,GDL,2105.686265
LAX,GEG,1522.60925
LAX,GUA,3531.487929
LAX,HMO,881.1075141
LAX,HND,8812.394811
LAX,HNL,4108.224323
LAX,ICN,9625.47318
LAX,IND,2912.877869
LAX,JFK,3974.196711
LAX,KOA,4025.633451
LAX,LAS,379.9942734
LAX,LHR,8759.65564
LAX,LIH,4203.018341
LAX,LIR,4229.612529
LAX,MCI,2189.652649
LAX,MCO,3562.314685
LAX,MEL,12757.89695
LAX,MEM,2599.713043
LAX,MEX,2500.001534
LAX,MIA,3762.627886
LAX,MSP,2467.294175
LAX,MSY,2682.854985
LAX,NRT,8753.815109
LAX,OAK,542.7592846
LAX,OGG,3995.413713
LAX,PDX,1343.08966
LAX,PHX,594.3608813
LAX,PPT,6611.415721
LAX,PVG,10415.27359
LAX,PVR,1961.778232
LAX,RDU,3594.53147
LAX,SAN,175.7012841
LAX,SEA,1536.909684
LAX,SFO,543.1892786
LAX,SJC,495.730007
LAX,SJO,4382.027509
LAX,SLC,949.3163061
LAX,SMF,600.4217527
LAX,SVO,9757.480782
LAX,SYD,12061.12784
LAX,TPA,3466.426891
LAX,TPE,10922.42609
LAX,YEG,2187.071496
LAX,YYC,1942.044349
LEX,ATL,489.4974756
LEX,DCA,665.1203238
LEX,DTW,476.3775526
LEX,LGA,970.4410706
LEX,MSP,1045.192087
LFT,ATL,808.7514008
LGA,ATL,1224.867556
LGA,AUA,3166.576647
LGA,BGR,608.2398664
LGA,BHM,1392.627739
LGA,BNA,1227.676187
LGA,BOS,296.692023
LGA,BTV,415.0208257
LGA,BUF,468.7501421
LGA,CAE,993.4365687
LGA,CHO,490.5077796
LGA,CHS,1033.147333
LGA,CLE,671.9552061
LGA,CLT,874.9278465
LGA,CMH,768.4378728
LGA,CVG,939.8978656
LGA,DAY,881.7963474
LGA,DCA,344.7812362
LGA,DEN,2599.809646
LGA,DFW,2231.359615
LGA,DSM,1655.401171
LGA,DTW,805.1348365
LGA,EYW,1946.787135
LGA,FLL,1734.57076
LGA,GRR,992.321336
LGA,GSO,741.0846188
LGA,GSP,981.450499
LGA,IAH,2277.131201
LGA,ILM,805.8334751
LGA,IND,1059.912807
LGA,JAX,1342.608322
LGA,LEX,970.4410706
LGA,MCI,1777.693521
LGA,MCO,1530.956209
LGA,MEM,1546.937149
LGA,MHT,313.3006245
LGA,MIA,1768.377327
LGA,MKE,1184.666449
LGA,MSN,1303.456785
LGA,MSP,1638.069488
LGA,MSY,1903.369925
LGA,MYR,906.8942437
LGA,OMA,1842.882708
LGA,ORD,1177.055132
LGA,ORF,476.4642577
LGA,PBI,1668.297969
LGA,PIT,537.5271081
LGA,PWM,433.3828998
LGA,RDU,693.008153
LGA,RIC,469.7532992
LGA,ROC,408.0315321
LGA,RSW,1741.602164
LGA,SAV,1162.937938
LGA,SDF,1057.610678
LGA,SRQ,1687.017961
LGA,STL,1425.845019
LGA,SYR,318.5382108
LGA,TPA,1628.289486
LGA,TYS,1040.660372
LGA,YHZ,959.4426509
